"file","simulator","depth_label","dropout","separability","n_cells_target","batch","gene_strategy","clipping","is_null_control","error"
"data/simulated/sce/splatter/splatter_sce_run_09244.rds","splatter","500","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09245.rds","splatter","500","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09246.rds","splatter","2000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09247.rds","splatter","2000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09248.rds","splatter","2000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09249.rds","splatter","2000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09250.rds","splatter","2000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09251.rds","splatter","10000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09252.rds","splatter","10000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09253.rds","splatter","10000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09254.rds","splatter","10000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09255.rds","splatter","10000","high","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09256.rds","splatter","500","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09257.rds","splatter","500","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09258.rds","splatter","500","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09259.rds","splatter","500","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09260.rds","splatter","500","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09261.rds","splatter","2000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09262.rds","splatter","2000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09263.rds","splatter","2000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09264.rds","splatter","2000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09265.rds","splatter","2000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09266.rds","splatter","10000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09267.rds","splatter","10000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09268.rds","splatter","10000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09269.rds","splatter","10000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09270.rds","splatter","10000","low","medium","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09271.rds","splatter","500","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09272.rds","splatter","500","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09273.rds","splatter","500","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09274.rds","splatter","500","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09275.rds","splatter","500","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09276.rds","splatter","2000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09277.rds","splatter","2000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09278.rds","splatter","2000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09279.rds","splatter","2000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09280.rds","splatter","2000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09281.rds","splatter","10000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09282.rds","splatter","10000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09283.rds","splatter","10000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09284.rds","splatter","10000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09285.rds","splatter","10000","none","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09286.rds","splatter","500","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09287.rds","splatter","500","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09288.rds","splatter","500","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09289.rds","splatter","500","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09290.rds","splatter","500","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09291.rds","splatter","2000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09292.rds","splatter","2000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09293.rds","splatter","2000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09294.rds","splatter","2000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09295.rds","splatter","2000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09296.rds","splatter","10000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09297.rds","splatter","10000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09298.rds","splatter","10000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09299.rds","splatter","10000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09300.rds","splatter","10000","high","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09301.rds","splatter","500","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09302.rds","splatter","500","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09303.rds","splatter","500","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09304.rds","splatter","500","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09305.rds","splatter","500","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09306.rds","splatter","2000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09307.rds","splatter","2000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09308.rds","splatter","2000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09309.rds","splatter","2000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09310.rds","splatter","2000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09311.rds","splatter","10000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09312.rds","splatter","10000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09313.rds","splatter","10000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09314.rds","splatter","10000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09315.rds","splatter","10000","low","high","5000","simple","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09316.rds","splatter","500","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09317.rds","splatter","500","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09318.rds","splatter","500","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09319.rds","splatter","500","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09320.rds","splatter","500","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09321.rds","splatter","2000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09322.rds","splatter","2000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09323.rds","splatter","2000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09324.rds","splatter","2000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09325.rds","splatter","2000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09326.rds","splatter","10000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09327.rds","splatter","10000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09328.rds","splatter","10000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09329.rds","splatter","10000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09330.rds","splatter","10000","none","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09331.rds","splatter","500","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09332.rds","splatter","500","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09333.rds","splatter","500","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09334.rds","splatter","500","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09335.rds","splatter","500","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09336.rds","splatter","2000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09337.rds","splatter","2000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09338.rds","splatter","2000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09339.rds","splatter","2000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09340.rds","splatter","2000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09341.rds","splatter","10000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09342.rds","splatter","10000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09343.rds","splatter","10000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09344.rds","splatter","10000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09345.rds","splatter","10000","high","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09346.rds","splatter","500","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09347.rds","splatter","500","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09348.rds","splatter","500","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09349.rds","splatter","500","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09350.rds","splatter","500","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09351.rds","splatter","2000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09352.rds","splatter","2000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09353.rds","splatter","2000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09354.rds","splatter","2000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09355.rds","splatter","2000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09356.rds","splatter","10000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09357.rds","splatter","10000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09358.rds","splatter","10000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09359.rds","splatter","10000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09360.rds","splatter","10000","low","low","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09361.rds","splatter","500","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09362.rds","splatter","500","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09363.rds","splatter","500","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09364.rds","splatter","500","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09365.rds","splatter","500","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09366.rds","splatter","2000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09367.rds","splatter","2000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09368.rds","splatter","2000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09369.rds","splatter","2000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09370.rds","splatter","2000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09371.rds","splatter","10000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09372.rds","splatter","10000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09373.rds","splatter","10000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09374.rds","splatter","10000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09375.rds","splatter","10000","none","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09376.rds","splatter","500","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09377.rds","splatter","500","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09378.rds","splatter","500","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09379.rds","splatter","500","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09380.rds","splatter","500","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09381.rds","splatter","2000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09382.rds","splatter","2000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09383.rds","splatter","2000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09384.rds","splatter","2000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09385.rds","splatter","2000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09386.rds","splatter","10000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09387.rds","splatter","10000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09388.rds","splatter","10000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09389.rds","splatter","10000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09390.rds","splatter","10000","high","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09391.rds","splatter","500","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09392.rds","splatter","500","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09393.rds","splatter","500","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09394.rds","splatter","500","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09395.rds","splatter","500","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09396.rds","splatter","2000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09397.rds","splatter","2000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09398.rds","splatter","2000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09399.rds","splatter","2000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09400.rds","splatter","2000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09401.rds","splatter","10000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09402.rds","splatter","10000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09403.rds","splatter","10000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09404.rds","splatter","10000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09405.rds","splatter","10000","low","medium","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09406.rds","splatter","500","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09407.rds","splatter","500","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09408.rds","splatter","500","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09409.rds","splatter","500","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09410.rds","splatter","500","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09411.rds","splatter","2000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09412.rds","splatter","2000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09413.rds","splatter","2000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09414.rds","splatter","2000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09415.rds","splatter","2000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09416.rds","splatter","10000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09417.rds","splatter","10000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09418.rds","splatter","10000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09419.rds","splatter","10000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09420.rds","splatter","10000","none","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09421.rds","splatter","500","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09422.rds","splatter","500","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09423.rds","splatter","500","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09424.rds","splatter","500","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09425.rds","splatter","500","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09426.rds","splatter","2000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09427.rds","splatter","2000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09428.rds","splatter","2000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09429.rds","splatter","2000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09430.rds","splatter","2000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09431.rds","splatter","10000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09432.rds","splatter","10000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09433.rds","splatter","10000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09434.rds","splatter","10000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09435.rds","splatter","10000","high","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09436.rds","splatter","500","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09437.rds","splatter","500","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09438.rds","splatter","500","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09439.rds","splatter","500","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09440.rds","splatter","500","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09441.rds","splatter","2000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09442.rds","splatter","2000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09443.rds","splatter","2000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09444.rds","splatter","2000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09445.rds","splatter","2000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09446.rds","splatter","10000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09447.rds","splatter","10000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09448.rds","splatter","10000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09449.rds","splatter","10000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09450.rds","splatter","10000","low","high","200","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09451.rds","splatter","500","none","low","1000","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09452.rds","splatter","500","none","low","1000","complex","hvg2000","log_stabilized","FALSE",NA
"data/simulated/sce/splatter/splatter_sce_run_09453.rds","splatter","500","none","low","1000","complex","hvg2000","log_stabilized","FALSE",NA
