"file","simulator","run_id","sparsity_label","stored_achieved_sparsity","recomputed_zero_frac","n_genes","n_cells","error","deviation","stored_vs_recomputed_diff"
"data/simulated/sce/scdesign3/scdesign3_sce_run_02447.rds","scdesign3",2447,0.8,0.9628,0.96285,2000,200,NA,0.16285,4.99999999999945e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02448.rds","scdesign3",2448,0.9,0.9713,0.971315,2000,200,NA,0.071315,1.49999999999872e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02449.rds","scdesign3",2449,0.95,0.9805,0.9805125,2000,200,NA,0.0305125000000001,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02451.rds","scdesign3",2451,0.7,0.8728,0.8727775,2000,200,NA,0.1727775,2.25000000000364e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02452.rds","scdesign3",2452,0.8,0.892,0.8920425,2000,200,NA,0.0920424999999999,4.24999999999454e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02456.rds","scdesign3",2456,0.7,0.8753,0.8752975,2000,200,NA,0.1752975,2.50000000001638e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02457.rds","scdesign3",2457,0.8,0.8941,0.8941425,2000,200,NA,0.0941424999999999,4.24999999999454e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02461.rds","scdesign3",2461,0.7,0.9709,0.9708875,2000,200,NA,0.2708875,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02462.rds","scdesign3",2462,0.8,0.9749,0.9748775,2000,200,NA,0.1748775,2.25000000000364e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02463.rds","scdesign3",2463,0.9,0.9811,0.9810875,2000,200,NA,0.0810875,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02464.rds","scdesign3",2464,0.95,0.9868,0.9868325,2000,200,NA,0.0368325,3.24999999999909e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02466.rds","scdesign3",2466,0.7,0.9154,0.9154,2000,200,NA,0.2154,0
"data/simulated/sce/scdesign3/scdesign3_sce_run_02467.rds","scdesign3",2467,0.8,0.9275,0.927535,2000,200,NA,0.127535,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02468.rds","scdesign3",2468,0.9,0.9452,0.9452175,2000,200,NA,0.0452175,1.75000000000036e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02471.rds","scdesign3",2471,0.7,0.9167,0.9166975,2000,200,NA,0.2166975,2.49999999990536e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02472.rds","scdesign3",2472,0.8,0.9288,0.9288075,2000,200,NA,0.1288075,7.50000000004913e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02473.rds","scdesign3",2473,0.9,0.9465,0.9464525,2000,200,NA,0.0464525,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02476.rds","scdesign3",2476,0.7,0.9496,0.9495875,2000,200,NA,0.2495875,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02477.rds","scdesign3",2477,0.8,0.9575,0.957545,2000,200,NA,0.157545,4.49999999999617e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02478.rds","scdesign3",2478,0.9,0.9674,0.9673875,2000,200,NA,0.0673874999999999,1.25000000000819e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02481.rds","scdesign3",2481,0.7,0.8737,0.8736725,2000,200,NA,0.1736725,2.75000000000691e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02482.rds","scdesign3",2482,0.8,0.8922,0.8922425,2000,200,NA,0.0922425,4.25000000000564e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02486.rds","scdesign3",2486,0.7,0.8649,0.8649475,2000,200,NA,0.1649475,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02487.rds","scdesign3",2487,0.8,0.8856,0.88559,2000,200,NA,0.0855899999999999,1.00000000000655e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02491.rds","scdesign3",2491,0.7,0.9546,0.95457,2000,200,NA,0.25457,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02492.rds","scdesign3",2492,0.8,0.9613,0.96134,2000,200,NA,0.16134,3.9999999999929e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02493.rds","scdesign3",2493,0.9,0.9706,0.9705825,2000,200,NA,0.0705825,1.75000000000036e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02496.rds","scdesign3",2496,0.7,0.8862,0.88623,2000,200,NA,0.18623,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02497.rds","scdesign3",2497,0.8,0.9033,0.9032525,2000,200,NA,0.1032525,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02501.rds","scdesign3",2501,0.7,0.8787,0.8787475,2000,200,NA,0.1787475,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02502.rds","scdesign3",2502,0.8,0.8969,0.8969125,2000,200,NA,0.0969125,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02506.rds","scdesign3",2506,0.7,0.9696,0.9696075,2000,200,NA,0.2696075,7.49999999993811e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02507.rds","scdesign3",2507,0.8,0.9745,0.9744775,2000,200,NA,0.1744775,2.25000000000364e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02508.rds","scdesign3",2508,0.9,0.9801,0.98012,2000,200,NA,0.08012,2.000000000002e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02509.rds","scdesign3",2509,0.95,0.9863,0.986335,2000,200,NA,0.036335,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02511.rds","scdesign3",2511,0.7,0.9243,0.9242825,2000,200,NA,0.2242825,1.75000000000036e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02512.rds","scdesign3",2512,0.8,0.9353,0.935275,2000,200,NA,0.135275,2.50000000000528e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02513.rds","scdesign3",2513,0.9,0.9502,0.950215,2000,200,NA,0.050215,1.49999999999872e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02516.rds","scdesign3",2516,0.7,0.9195,0.9195275,2000,200,NA,0.2195275,2.75000000000691e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02517.rds","scdesign3",2517,0.8,0.931,0.9310025,2000,200,NA,0.1310025,2.49999999990536e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02518.rds","scdesign3",2518,0.9,0.947,0.947035,2000,200,NA,0.0470349999999999,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02521.rds","scdesign3",2521,0.7,0.9432,0.943165,2000,200,NA,0.243165,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02522.rds","scdesign3",2522,0.8,0.9517,0.95172,2000,200,NA,0.15172,2.000000000002e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02523.rds","scdesign3",2523,0.9,0.9631,0.9630525,2000,200,NA,0.0630525,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02526.rds","scdesign3",2526,0.7,0.8591,0.85907,2000,200,NA,0.15907,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02527.rds","scdesign3",2527,0.8,0.8802,0.8801925,2000,200,NA,0.0801925,7.49999999993811e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02531.rds","scdesign3",2531,0.7,0.8648,0.8647875,2000,200,NA,0.1647875,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02532.rds","scdesign3",2532,0.8,0.8852,0.8851675,2000,200,NA,0.0851675,3.24999999999909e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02536.rds","scdesign3",2536,0.7,0.9491,0.949065,2000,200,NA,0.249065,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02537.rds","scdesign3",2537,0.8,0.9566,0.9566125,2000,200,NA,0.1566125,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02538.rds","scdesign3",2538,0.9,0.9665,0.9665,2000,200,NA,0.0665,0
"data/simulated/sce/scdesign3/scdesign3_sce_run_02541.rds","scdesign3",2541,0.7,0.8734,0.87337,2000,200,NA,0.17337,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02542.rds","scdesign3",2542,0.8,0.8924,0.892375,2000,200,NA,0.092375,2.49999999999417e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02546.rds","scdesign3",2546,0.7,0.8782,0.8781625,2000,200,NA,0.1781625,3.75000000000236e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02547.rds","scdesign3",2547,0.8,0.8971,0.8970825,2000,200,NA,0.0970825,1.75000000000036e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02551.rds","scdesign3",2551,0.7,0.9659,0.9658625,2000,200,NA,0.2658625,3.75000000000236e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02552.rds","scdesign3",2552,0.8,0.9713,0.97133,2000,200,NA,0.17133,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02553.rds","scdesign3",2553,0.9,0.978,0.9780275,2000,200,NA,0.0780275,2.75000000000691e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02554.rds","scdesign3",2554,0.95,0.9849,0.9849325,2000,200,NA,0.0349325,3.24999999999909e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02556.rds","scdesign3",2556,0.7,0.9152,0.91518,2000,200,NA,0.21518,2.000000000002e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02557.rds","scdesign3",2557,0.8,0.9278,0.9277775,2000,200,NA,0.1277775,2.24999999999254e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02558.rds","scdesign3",2558,0.9,0.9451,0.9451225,2000,200,NA,0.0451225,2.24999999999254e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02561.rds","scdesign3",2561,0.7,0.9192,0.9192475,2000,200,NA,0.2192475,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02562.rds","scdesign3",2562,0.8,0.9304,0.9304125,2000,200,NA,0.1304125,1.24999999999709e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02563.rds","scdesign3",2563,0.9,0.9472,0.9472325,2000,200,NA,0.0472325,3.24999999999909e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02566.rds","scdesign3",2566,0.7,0.9504,0.9504185,2000,1000,NA,0.2504185,1.85000000000324e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02567.rds","scdesign3",2567,0.8,0.9578,0.9578465,2000,1000,NA,0.1578465,4.65000000000604e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02568.rds","scdesign3",2568,0.9,0.9679,0.967883,2000,1000,NA,0.067883,1.69999999999337e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02571.rds","scdesign3",2571,0.7,0.8621,0.8621215,2000,1000,NA,0.1621215,2.15000000000076e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02572.rds","scdesign3",2572,0.8,0.8829,0.882907,2000,1000,NA,0.082907,6.99999999997925e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02576.rds","scdesign3",2576,0.7,0.8613,0.861301,2000,1000,NA,0.161301,1.00000000002876e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02577.rds","scdesign3",2577,0.8,0.8822,0.8822,2000,1000,NA,0.0821999999999999,0
"data/simulated/sce/scdesign3/scdesign3_sce_run_02581.rds","scdesign3",2581,0.7,0.9554,0.955354,2000,1000,NA,0.255354,4.59999999999905e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02582.rds","scdesign3",2582,0.8,0.9621,0.962139,2000,1000,NA,0.162139,3.90000000000112e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02583.rds","scdesign3",2583,0.9,0.9711,0.9711475,2000,1000,NA,0.0711475,4.75000000000891e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02586.rds","scdesign3",2586,0.7,0.8759,0.875936,2000,1000,NA,0.175936,3.6000000000036e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02587.rds","scdesign3",2587,0.8,0.8946,0.8945975,2000,1000,NA,0.0945975,2.49999999990536e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02591.rds","scdesign3",2591,0.7,0.8752,0.875183,2000,1000,NA,0.175183,1.69999999999337e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02592.rds","scdesign3",2592,0.8,0.8938,0.8938135,2000,1000,NA,0.0938135,1.34999999999996e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02596.rds","scdesign3",2596,0.7,0.9702,0.9702275,2000,1000,NA,0.2702275,2.75000000000691e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02597.rds","scdesign3",2597,0.8,0.9748,0.9747665,2000,1000,NA,0.1747665,3.35000000000196e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02598.rds","scdesign3",2598,0.9,0.9807,0.9806625,2000,1000,NA,0.0806625,3.75000000000236e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02599.rds","scdesign3",2599,0.95,0.9867,0.986685,2000,1000,NA,0.0366850000000001,1.49999999999872e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02601.rds","scdesign3",2601,0.7,0.9174,0.917382,2000,1000,NA,0.217382,1.79999999999625e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02602.rds","scdesign3",2602,0.8,0.9297,0.929665,2000,1000,NA,0.129665,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02603.rds","scdesign3",2603,0.9,0.9463,0.9463145,2000,1000,NA,0.0463144999999999,1.44999999999174e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02606.rds","scdesign3",2606,0.7,0.9169,0.9168575,2000,1000,NA,0.2168575,4.25000000000564e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02607.rds","scdesign3",2607,0.8,0.9293,0.92932,2000,1000,NA,0.12932,2.000000000002e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02608.rds","scdesign3",2608,0.9,0.9458,0.9458235,2000,1000,NA,0.0458235,2.35000000000651e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02611.rds","scdesign3",2611,0.7,0.9501,0.9501235,2000,1000,NA,0.2501235,2.35000000000651e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02612.rds","scdesign3",2612,0.8,0.9576,0.9576005,2000,1000,NA,0.1576005,4.99999999958867e-07
"data/simulated/sce/scdesign3/scdesign3_sce_run_02613.rds","scdesign3",2613,0.9,0.9675,0.967498,2000,1000,NA,0.0674979999999999,2.00000000005751e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02616.rds","scdesign3",2616,0.7,0.8635,0.8635225,2000,1000,NA,0.1635225,2.24999999999254e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02617.rds","scdesign3",2617,0.8,0.884,0.8840285,2000,1000,NA,0.0840285,2.84999999999869e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02621.rds","scdesign3",2621,0.7,0.8628,0.862778,2000,1000,NA,0.162778,2.19999999999665e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02622.rds","scdesign3",2622,0.8,0.8835,0.8834915,2000,1000,NA,0.0834914999999999,8.49999999996687e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02626.rds","scdesign3",2626,0.7,0.9551,0.9550975,2000,1000,NA,0.2550975,2.49999999990536e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02627.rds","scdesign3",2627,0.8,0.9618,0.9617725,2000,1000,NA,0.1617725,2.74999999999581e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02628.rds","scdesign3",2628,0.9,0.9709,0.970851,2000,1000,NA,0.070851,4.89999999999657e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02631.rds","scdesign3",2631,0.7,0.8773,0.8773005,2000,1000,NA,0.1773005,5.00000000069889e-07
"data/simulated/sce/scdesign3/scdesign3_sce_run_02632.rds","scdesign3",2632,0.8,0.8955,0.8954525,2000,1000,NA,0.0954524999999999,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02636.rds","scdesign3",2636,0.7,0.8764,0.8764425,2000,1000,NA,0.1764425,4.25000000000564e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02637.rds","scdesign3",2637,0.8,0.8948,0.8948465,2000,1000,NA,0.0948464999999999,4.64999999999494e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02641.rds","scdesign3",2641,0.7,0.97,0.970022,2000,1000,NA,0.270022,2.20000000000775e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02642.rds","scdesign3",2642,0.8,0.9746,0.97457,2000,1000,NA,0.17457,2.99999999999745e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02643.rds","scdesign3",2643,0.9,0.9807,0.980654,2000,1000,NA,0.080654,4.59999999999905e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02644.rds","scdesign3",2644,0.95,0.9866,0.98655,2000,1000,NA,0.0365500000000001,4.99999999999945e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02646.rds","scdesign3",2646,0.7,0.9184,0.918373,2000,1000,NA,0.218373,2.69999999999992e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02647.rds","scdesign3",2647,0.8,0.9303,0.930276,2000,1000,NA,0.130276,2.4000000000024e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02648.rds","scdesign3",2648,0.9,0.9469,0.9468985,2000,1000,NA,0.0468985,1.49999999998762e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02651.rds","scdesign3",2651,0.7,0.9178,0.917821,2000,1000,NA,0.217821,2.10000000000488e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02652.rds","scdesign3",2652,0.8,0.9301,0.930075,2000,1000,NA,0.130075,2.50000000000528e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02653.rds","scdesign3",2653,0.9,0.9465,0.946512,2000,1000,NA,0.046512,1.2000000000012e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02656.rds","scdesign3",2656,0.7,0.9446,0.9446485,2000,1000,NA,0.2446485,4.85000000000069e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02657.rds","scdesign3",2657,0.8,0.9531,0.9530735,2000,1000,NA,0.1530735,2.64999999999294e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02658.rds","scdesign3",2658,0.9,0.9641,0.964065,2000,1000,NA,0.0640649999999999,3.50000000000072e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02661.rds","scdesign3",2661,0.7,0.8527,0.8527475,2000,1000,NA,0.1527475,4.74999999999781e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02662.rds","scdesign3",2662,0.8,0.8747,0.8746945,2000,1000,NA,0.0746945,5.49999999999162e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02666.rds","scdesign3",2666,0.7,0.8524,0.852379,2000,1000,NA,0.152379,2.10000000000488e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02667.rds","scdesign3",2667,0.8,0.8746,0.8746455,2000,1000,NA,0.0746454999999999,4.54999999999206e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02671.rds","scdesign3",2671,0.7,0.9502,0.950212,2000,1000,NA,0.250212,1.1999999999901e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02672.rds","scdesign3",2672,0.8,0.9577,0.957663,2000,1000,NA,0.157663,3.69999999999537e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02673.rds","scdesign3",2673,0.9,0.9675,0.9675485,2000,1000,NA,0.0675485,4.85000000000069e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02676.rds","scdesign3",2676,0.7,0.8674,0.8674155,2000,1000,NA,0.1674155,1.55000000000571e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02677.rds","scdesign3",2677,0.8,0.8872,0.887209,2000,1000,NA,0.087209,9.00000000003676e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02681.rds","scdesign3",2681,0.7,0.8671,0.8671335,2000,1000,NA,0.1671335,3.35000000000196e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02682.rds","scdesign3",2682,0.8,0.887,0.8869545,2000,1000,NA,0.0869544999999999,4.55000000000316e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02686.rds","scdesign3",2686,0.7,0.9668,0.9668455,2000,1000,NA,0.2668455,4.55000000000316e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02687.rds","scdesign3",2687,0.8,0.9717,0.971745,2000,1000,NA,0.171745,4.49999999999617e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02688.rds","scdesign3",2688,0.9,0.9785,0.9784805,2000,1000,NA,0.0784805,1.95000000000611e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02689.rds","scdesign3",2689,0.95,0.9851,0.985138,2000,1000,NA,0.035138,3.79999999999825e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02691.rds","scdesign3",2691,0.7,0.9119,0.911936,2000,1000,NA,0.211936,3.5999999999925e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02692.rds","scdesign3",2692,0.8,0.925,0.9250445,2000,1000,NA,0.1250445,4.45000000000029e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02693.rds","scdesign3",2693,0.9,0.9423,0.9423465,2000,1000,NA,0.0423465,4.64999999999494e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02696.rds","scdesign3",2696,0.7,0.9115,0.9114695,2000,1000,NA,0.2114695,3.04999999999334e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02697.rds","scdesign3",2697,0.8,0.9249,0.9248685,2000,1000,NA,0.1248685,3.15000000000731e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02698.rds","scdesign3",2698,0.9,0.9424,0.942375,2000,1000,NA,0.0423749999999999,2.50000000000528e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02701.rds","scdesign3",2701,0.7,0.9506,0.950606397306397,2000,1485,NA,0.250606397306397,6.39730639695468e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02702.rds","scdesign3",2702,0.8,0.958,0.958013468013468,2000,1485,NA,0.158013468013468,1.3468013468021e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02703.rds","scdesign3",2703,0.9,0.9678,0.96783569023569,2000,1485,NA,0.06783569023569,3.56902356900557e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02706.rds","scdesign3",2706,0.7,0.8631,0.86313771043771,2000,1485,NA,0.16313771043771,3.7710437710059e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02707.rds","scdesign3",2707,0.8,0.8838,0.883784175084175,2000,1485,NA,0.0837841750841749,1.58249158250801e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02711.rds","scdesign3",2711,0.7,0.8605,0.860509427609428,2000,1485,NA,0.160509427609428,9.42760942790333e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02712.rds","scdesign3",2712,0.8,0.8813,0.88133569023569,2000,1485,NA,0.08133569023569,3.56902356900557e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02716.rds","scdesign3",2716,0.7,0.9555,0.955528282828283,2000,1485,NA,0.255528282828283,2.82828282829328e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02717.rds","scdesign3",2717,0.8,0.9622,0.962249158249158,2000,1485,NA,0.162249158249158,4.91582491579656e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02718.rds","scdesign3",2718,0.9,0.9711,0.97106228956229,2000,1485,NA,0.07106228956229,3.7710437709948e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02721.rds","scdesign3",2721,0.7,0.8768,0.87683468013468,2000,1485,NA,0.17683468013468,3.46801346799985e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02722.rds","scdesign3",2722,0.8,0.8954,0.895355218855219,2000,1485,NA,0.0953552188552189,4.47811447810142e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02726.rds","scdesign3",2726,0.7,0.8744,0.874387205387205,2000,1485,NA,0.174387205387205,1.27946127949086e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02727.rds","scdesign3",2727,0.8,0.8933,0.893272053872054,2000,1485,NA,0.093272053872054,2.79461279459881e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02731.rds","scdesign3",2731,0.7,0.9704,0.97036936026936,2000,1485,NA,0.27036936026936,3.06397306399919e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02732.rds","scdesign3",2732,0.8,0.9749,0.974861616161616,2000,1485,NA,0.174861616161616,3.83838383839485e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02733.rds","scdesign3",2733,0.9,0.9808,0.98076734006734,2000,1485,NA,0.08076734006734,3.26599326599952e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02734.rds","scdesign3",2734,0.95,0.9867,0.986683164983165,2000,1485,NA,0.036683164983165,1.68350168350262e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02736.rds","scdesign3",2736,0.7,0.9178,0.917801346801347,2000,1485,NA,0.217801346801347,1.34680134700194e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02737.rds","scdesign3",2737,0.8,0.9301,0.930140404040404,2000,1485,NA,0.130140404040404,4.04040404039518e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02738.rds","scdesign3",2738,0.9,0.9468,0.946772390572391,2000,1485,NA,0.046772390572391,2.76094276089323e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02741.rds","scdesign3",2741,0.7,0.9163,0.916335016835017,2000,1485,NA,0.216335016835017,3.50168350169433e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02742.rds","scdesign3",2742,0.8,0.9288,0.928849494949495,2000,1485,NA,0.128849494949495,4.94949494950214e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02743.rds","scdesign3",2743,0.9,0.9457,0.945673063973064,2000,1485,NA,0.045673063973064,2.69360269359309e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02746.rds","scdesign3",2746,0.7,0.9502,0.950238178198109,2000,2009,NA,0.250238178198109,3.8178198108918e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02747.rds","scdesign3",2747,0.8,0.9577,0.957659532105525,2000,2009,NA,0.157659532105525,4.04678944749826e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02748.rds","scdesign3",2748,0.9,0.9677,0.967691886510702,2000,2009,NA,0.067691886510702,8.11348929796729e-06
"data/simulated/sce/scdesign3/scdesign3_sce_run_02751.rds","scdesign3",2751,0.7,0.8629,0.862929566948731,2000,2009,NA,0.162929566948731,2.95669487310191e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02752.rds","scdesign3",2752,0.8,0.8835,0.883462170233947,2000,2009,NA,0.083462170233947,3.78297660529325e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02756.rds","scdesign3",2756,0.7,0.8604,0.860440268790443,2000,2009,NA,0.160440268790443,4.02687904429433e-05
"data/simulated/sce/scdesign3/scdesign3_sce_run_02757.rds","scdesign3",2757,0.8,0.8815,0.881454454952713,2000,2009,NA,0.081454454952713,4.55450472869323e-05
