"file","simulator","run_id","sparsity_label","depth_label","dropout","separability","recomputed_zero_frac","sparsity_zscore","sparsity_flag","mean_umi_per_cell","depth_zscore","depth_flag","mean_abs_log2fc","separability_flag","overall_flag"
"data/simulated/sce/scdesign3/scdesign3_sce_run_00099.rds","scdesign3",99,0.95,"2000","none","high",0.9366125,-0.459788011341518,FALSE,854.21,-0.652797788938971,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00100.rds","scdesign3",100,0.98,"2000","none","high",0.96461,-0.590561267078516,FALSE,484.61,-0.219994853768416,FALSE,0.31081181866246,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00101.rds","scdesign3",101,0.7,"10000","none","high",0.8647875,0.850169239955123,FALSE,9110.16,-0.853525286444256,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00102.rds","scdesign3",102,0.8,"10000","none","high",0.8851675,0.859510470742121,FALSE,7694.8,-0.950988976475215,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00103.rds","scdesign3",103,0.9,"10000","none","high",0.9122525,0.883652461277325,FALSE,5949.36,-0.805015029580029,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00104.rds","scdesign3",104,0.95,"10000","none","high",0.9390525,0.773253170979884,FALSE,4108.12,-0.852026608297212,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00105.rds","scdesign3",105,0.98,"10000","none","high",0.966635,1.1505550700973,FALSE,2163.675,-1.28513004914829,FALSE,0.694321454590945,FALSE,FALSE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00106.rds","scdesign3",106,0.7,"500","low","high",0.949065,-1.63500664119967,FALSE,397.625,1.52538249354041,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00107.rds","scdesign3",107,0.8,"500","low","high",0.9566125,-1.66385689504678,FALSE,337.69,1.42152505561608,FALSE,0.0937744742632187,TRUE,TRUE
"data/simulated/sce/scdesign3/scdesign3_sce_run_00108.rds","scdesign3",108,0.9,"500","low","high",0.9665,-1.80543590431295,FALSE,264.26,2.03542691349181,FALSE,0.0937744742632187,TRUE,TRUE
