"source","run_id","method","status","subspace_recovery_score_samegenes","grassmann_distance_samegenes","n_genes_used_samegenes","subspace_recovery_score","grassmann_distance","recovery_score_delta"
"symsim",179,"pca_libnorm","ok",0.353563730835975,1.60802521020539,2000,0.353563730835975,1.60802521020539,-5.55111512312578e-17
"symsim",179,"pca_log","ok",0.206162955686769,1.78195066633533,2000,0.206162955686768,1.78195066633533,5.82867087928207e-16
"symsim",179,"pca_raw","ok",0.398766694803146,1.55078471129535,2000,0.398766694803146,1.55078471129535,3.88578058618805e-16
"symsim",179,"pca_shiftedlog","ok",0.29999743516054,1.67332311863484,2000,0.29999743516054,1.67332311863484,3.88578058618805e-16
"symsim",180,"pca_libnorm","ok",0.347458855411132,1.61560037705971,2000,0.347458855411132,1.61560037705971,5.55111512312578e-17
"symsim",180,"pca_log","ok",0.186222707524131,1.80419211003249,2000,0.18622270752413,1.80419211003249,8.60422844084496e-16
"symsim",180,"pca_raw","ok",0.404853318533774,1.5429150092811,2000,0.404853318533774,1.5429150092811,-3.33066907387547e-16
"symsim",180,"pca_shiftedlog","ok",0.274158125829099,1.7039270808,2000,0.274158125829099,1.7039270808,-4.44089209850063e-16
"symsim",211,"pca_libnorm","ok",0.826956349890221,0.831970312234226,2000,0.826956349890222,0.831970312234225,-9.99200722162641e-16
"symsim",211,"pca_log","ok",0.0989927565266958,1.89842802705112,2000,0.0989927565266959,1.89842802705112,-9.71445146547012e-17
"symsim",211,"pca_raw","ok",0.743336412672707,1.01323953205013,2000,0.743336412672707,1.01323953205013,-1.11022302462516e-16
"symsim",211,"pca_shiftedlog","ok",0.347983158474864,1.61495119619775,2000,0.347983158474865,1.61495119619775,-6.66133814775094e-16
"symsim",212,"pca_libnorm","ok",0.626708265388552,1.221952101535,2000,0.626708265388552,1.221952101535,-2.22044604925031e-16
"symsim",212,"pca_log","ok",0.235995574183442,1.74814693411802,2000,0.235995574183442,1.74814693411802,3.05311331771918e-16
"symsim",212,"pca_raw","ok",0.69553461871962,1.10356763504623,2000,0.69553461871962,1.10356763504623,4.44089209850063e-16
"symsim",212,"pca_shiftedlog","ok",0.675603014501609,1.13911717658613,2000,0.675603014501609,1.13911717658613,3.33066907387547e-16
"symsim",213,"pca_libnorm","ok",0.559805970833933,1.32694239387558,2000,0.559805970833933,1.32694239387558,0
"symsim",213,"pca_log","ok",0.372219490505818,1.5846520242554,2000,0.372219490505818,1.5846520242554,4.9960036108132e-16
"symsim",213,"pca_raw","ok",0.639302258479624,1.2011623396034,2000,0.639302258479624,1.2011623396034,2.22044604925031e-16
"symsim",213,"pca_shiftedlog","ok",0.488528551783409,1.43034464128977,2000,0.488528551783409,1.43034464128977,-1.11022302462516e-16
"symsim",214,"pca_libnorm","ok",0.539703176829317,1.35690356793795,2000,0.539703176829317,1.35690356793795,-3.33066907387547e-16
"symsim",214,"pca_log","ok",0.442907795976093,1.49277219162725,2000,0.442907795976093,1.49277219162725,1.66533453693773e-16
"symsim",214,"pca_raw","ok",0.614539961282894,1.24170856277487,2000,0.614539961282894,1.24170856277487,-3.33066907387547e-16
"symsim",214,"pca_shiftedlog","ok",0.504006438468495,1.40853620689211,2000,0.504006438468495,1.40853620689211,1.11022302462516e-16
"symsim",215,"pca_libnorm","ok",0.505499915850591,1.40641399900514,2000,0.505499915850591,1.40641399900514,-2.22044604925031e-16
"symsim",215,"pca_log","ok",0.357441084139897,1.60319545391085,2000,0.357441084139897,1.60319545391085,0
"symsim",215,"pca_raw","ok",0.613486374637317,1.24340439980351,2000,0.613486374637317,1.24340439980351,0
"symsim",215,"pca_shiftedlog","ok",0.432501739013223,1.50664960888294,2000,0.432501739013223,1.50664960888294,1.66533453693773e-16
"symsim",216,"pca_libnorm","ok",0.642394118919224,1.19600314561589,2000,0.642394118919224,1.19600314561589,1.11022302462516e-16
"symsim",216,"pca_log","ok",0.103367604549148,1.89381350238174,2000,0.103367604549148,1.89381350238174,-4.16333634234434e-16
"symsim",216,"pca_raw","ok",0.635909795549707,1.20679775347867,2000,0.635909795549707,1.20679775347867,4.44089209850063e-16
"symsim",216,"pca_shiftedlog","ok",0.224166387756102,1.76162835154739,2000,0.224166387756102,1.76162835154739,-2.77555756156289e-17
"symsim",217,"pca_libnorm","ok",0.498561661910114,1.41624621883327,2000,0.498561661910114,1.41624621883327,-2.22044604925031e-16
"symsim",217,"pca_log","ok",0.13937107890221,1.85540175821604,2000,0.13937107890221,1.85540175821604,2.4980018054066e-16
"symsim",217,"pca_raw","ok",0.516603787902247,1.39053401554619,2000,0.516603787902247,1.39053401554619,1.11022302462516e-16
"symsim",217,"pca_shiftedlog","ok",0.45877968615446,1.47135354533918,2000,0.45877968615446,1.47135354533917,-1.66533453693773e-16
"symsim",218,"pca_libnorm","ok",0.426829180660851,1.51416091527836,2000,0.426829180660851,1.51416091527836,0
"symsim",218,"pca_log","ok",0.332236199468969,1.63433631854772,2000,0.332236199468969,1.63433631854772,-1.11022302462516e-16
"symsim",218,"pca_raw","ok",0.46242725043436,1.46638705608804,2000,0.46242725043436,1.46638705608804,-1.11022302462516e-16
"symsim",218,"pca_shiftedlog","ok",0.414584836856912,1.53024855908194,2000,0.414584836856912,1.53024855908194,-5.55111512312578e-17
"symsim",219,"pca_libnorm","ok",0.393072316278194,1.55811127166426,2000,0.393072316278195,1.55811127166426,-7.7715611723761e-16
"symsim",219,"pca_log","ok",0.313051703893522,1.65764688170488,2000,0.313051703893521,1.65764688170488,6.66133814775094e-16
"symsim",219,"pca_raw","ok",0.439997408738819,1.49666641742398,2000,0.439997408738819,1.49666641742398,-2.77555756156289e-16
"symsim",219,"pca_shiftedlog","ok",0.352847900166537,1.6089152865623,2000,0.352847900166537,1.6089152865623,5.55111512312578e-17
"symsim",220,"pca_libnorm","ok",0.388073194415098,1.56451501186138,2000,0.388073194415098,1.56451501186138,2.22044604925031e-16
"symsim",220,"pca_log","ok",0.316208382270022,1.65383387041139,2000,0.316208382270022,1.65383387041139,-3.88578058618805e-16
"symsim",220,"pca_raw","ok",0.433868345470332,1.5048344155151,2000,0.433868345470332,1.5048344155151,-5.55111512312578e-17
"symsim",220,"pca_shiftedlog","ok",0.3554241250846,1.60570965609029,2000,0.3554241250846,1.60570965609029,-2.22044604925031e-16
"symsim",221,"pca_libnorm","ok",0.553720913520811,1.33608246224429,2000,0.553720913520812,1.33608246224429,-5.55111512312578e-16
"symsim",221,"pca_log","ok",0.112596326541598,1.88404211572714,2000,0.112596326541598,1.88404211572714,4.30211422042248e-16
"symsim",221,"pca_raw","ok",0.526201771899167,1.37666005695064,2000,0.526201771899167,1.37666005695064,-1.11022302462516e-16
"symsim",221,"pca_shiftedlog","ok",0.178084913821146,1.81319065316238,2000,0.178084913821146,1.81319065316238,3.88578058618805e-16
"symsim",222,"pca_libnorm","ok",0.499065966318854,1.41553386915488,2000,0.499065966318854,1.41553386915488,1.11022302462516e-16
"symsim",222,"pca_log","ok",0.106985067306081,1.88998934673603,2000,0.106985067306081,1.88998934673603,-4.02455846426619e-16
"symsim",222,"pca_raw","ok",0.515278473031321,1.39243890633475,2000,0.515278473031321,1.39243890633475,3.33066907387547e-16
"symsim",222,"pca_shiftedlog","ok",0.241723017092085,1.74158201978306,2000,0.241723017092086,1.74158201978306,-7.7715611723761e-16
"symsim",223,"pca_libnorm","ok",0.472107366339895,1.45312440439228,2000,0.472107366339896,1.45312440439228,-5.55111512312578e-16
"symsim",223,"pca_log","ok",0.160571460523183,1.83240665735182,2000,0.160571460523183,1.83240665735182,-3.05311331771918e-16
"symsim",223,"pca_raw","ok",0.496472852553332,1.41919293606848,2000,0.496472852553332,1.41919293606848,0
"symsim",223,"pca_shiftedlog","ok",0.279151266967955,1.69805622172182,2000,0.279151266967955,1.69805622172182,0
"symsim",224,"pca_libnorm","ok",0.465530227765503,1.46214879165494,2000,0.465530227765503,1.46214879165494,1.11022302462516e-16
"symsim",224,"pca_log","ok",0.233598678822607,1.75088699941189,2000,0.233598678822607,1.75088699941189,1.66533453693773e-16
"symsim",224,"pca_raw","ok",0.48360513518752,1.43721239183703,2000,0.48360513518752,1.43721239183703,-3.88578058618805e-16
"symsim",224,"pca_shiftedlog","ok",0.395953331205554,1.55440878638078,2000,0.395953331205554,1.55440878638078,3.33066907387547e-16
"symsim",225,"pca_libnorm","ok",0.451732674257651,1.48090151697181,2000,0.451732674257651,1.48090151697181,-4.9960036108132e-16
"symsim",225,"pca_log","ok",0.297695888618338,1.67607173042404,2000,0.297695888618338,1.67607173042404,5.55111512312578e-17
"symsim",225,"pca_raw","ok",0.476237409124285,1.44742888029183,2000,0.476237409124285,1.44742888029183,-3.33066907387547e-16
"symsim",225,"pca_shiftedlog","ok",0.411340857215052,1.53448250923228,2000,0.411340857215053,1.53448250923228,-4.9960036108132e-16
"symsim",256,"pca_libnorm","ok",0.709112987964075,1.07867884383801,2000,0.709112987964074,1.07867884383801,6.66133814775094e-16
"symsim",256,"pca_log","ok",0.118498547415241,1.87776617562971,2000,0.118498547415241,1.87776617562971,6.93889390390723e-17
"symsim",256,"pca_raw","ok",0.658578565260522,1.16862557688847,2000,0.658578565260522,1.16862557688847,-4.44089209850063e-16
"symsim",256,"pca_shiftedlog","ok",0.372256977810431,1.58460471056926,2000,0.372256977810431,1.58460471056926,-1.66533453693773e-16
"symsim",257,"pca_libnorm","ok",0.663254982099544,1.16059470600284,2000,0.663254982099544,1.16059470600284,-1.11022302462516e-16
"symsim",257,"pca_log","ok",0.223679345276138,1.7621812105727,2000,0.223679345276138,1.7621812105727,-4.44089209850063e-16
"symsim",257,"pca_raw","ok",0.614378610339531,1.24196842095195,2000,0.614378610339531,1.24196842095195,2.22044604925031e-16
"symsim",257,"pca_shiftedlog","ok",0.487833515205038,1.43131615626313,2000,0.487833515205037,1.43131615626313,5.55111512312578e-16
"symsim",258,"pca_libnorm","ok",0.625292684288323,1.22426682665451,2000,0.625292684288324,1.22426682665451,-9.99200722162641e-16
"symsim",258,"pca_log","ok",0.335753230138681,1.63002671126742,2000,0.335753230138681,1.63002671126742,-2.22044604925031e-16
"symsim",258,"pca_raw","ok",0.513264751536578,1.39532827458404,2000,0.513264751536578,1.39532827458404,3.33066907387547e-16
"symsim",258,"pca_shiftedlog","ok",0.544277329959575,1.35014468860256,2000,0.544277329959576,1.35014468860256,-8.88178419700125e-16
"symsim",259,"pca_libnorm","ok",0.587456231282744,1.28459140385923,2000,0.587456231282744,1.28459140385923,-3.33066907387547e-16
"symsim",259,"pca_log","ok",0.395191716234585,1.55538841935436,2000,0.395191716234585,1.55538841935436,4.44089209850063e-16
"symsim",259,"pca_raw","ok",0.520938274107133,1.38428570157012,2000,0.520938274107133,1.38428570157012,0
"symsim",259,"pca_shiftedlog","ok",0.530497173008076,1.37040552683054,2000,0.530497173008076,1.37040552683054,0
"symsim",260,"pca_libnorm","ok",0.560521008248195,1.32586423400257,2000,0.560521008248196,1.32586423400257,-6.66133814775094e-16
"symsim",260,"pca_log","ok",0.449355324195309,1.48410872351683,2000,0.449355324195309,1.48410872351683,-3.33066907387547e-16
"symsim",260,"pca_raw","ok",0.522750958565209,1.38166427388826,2000,0.522750958565209,1.38166427388826,-4.44089209850063e-16
"symsim",260,"pca_shiftedlog","ok",0.499476021998364,1.4149543851328,2000,0.499476021998364,1.4149543851328,2.77555756156289e-16
"symsim",261,"pca_libnorm","ok",0.651744909724173,1.18026283560201,2000,0.651744909724173,1.18026283560201,1.11022302462516e-16
"symsim",261,"pca_log","ok",0.0910595757942081,1.90676734208009,2000,0.0910595757942081,1.90676734208009,-5.55111512312578e-17
"symsim",261,"pca_raw","ok",0.690159717560248,1.113265974401,2000,0.690159717560248,1.113265974401,1.11022302462516e-16
"symsim",261,"pca_shiftedlog","ok",0.177435303617345,1.81390704985967,2000,0.177435303617345,1.81390704985967,4.44089209850063e-16
"symsim",262,"pca_libnorm","ok",0.638918531278054,1.20180109622507,2000,0.638918531278054,1.20180109622507,2.22044604925031e-16
"symsim",262,"pca_log","ok",0.0993463537786848,1.8980554746596,2000,0.0993463537786847,1.8980554746596,8.32667268468867e-17
"symsim",262,"pca_raw","ok",0.657436092887669,1.17057918504018,2000,0.657436092887669,1.17057918504018,3.33066907387547e-16
"symsim",262,"pca_shiftedlog","ok",0.283777042055326,1.6925991349929,2000,0.283777042055326,1.6925991349929,-4.44089209850063e-16
"symsim",263,"pca_libnorm","ok",0.633387403672334,1.21097084412081,2000,0.633387403672335,1.21097084412081,-6.66133814775094e-16
"symsim",263,"pca_log","ok",0.186697669883957,1.80366552344501,2000,0.186697669883957,1.80366552344501,-1.11022302462516e-16
"symsim",263,"pca_raw","ok",0.647321058388037,1.1877355625087,2000,0.647321058388037,1.1877355625087,3.33066907387547e-16
"symsim",263,"pca_shiftedlog","ok",0.38594404768098,1.56723444617456,2000,0.38594404768098,1.56723444617456,1.11022302462516e-16
"symsim",264,"pca_libnorm","ok",0.515557536431288,1.39203802184956,2000,0.515557536431288,1.39203802184956,4.44089209850063e-16
"symsim",264,"pca_log","ok",0.233217030788453,1.75132289337123,2000,0.233217030788453,1.75132289337123,-3.88578058618805e-16
"symsim",264,"pca_raw","ok",0.563162297131841,1.32187397715237,2000,0.563162297131841,1.32187397715237,3.33066907387547e-16
"symsim",264,"pca_shiftedlog","ok",0.391958251526111,1.55954063553841,2000,0.391958251526111,1.55954063553841,-4.44089209850063e-16
"symsim",265,"pca_libnorm","ok",0.435396278958032,1.50280234367926,2000,0.435396278958032,1.50280234367926,-4.44089209850063e-16
"symsim",265,"pca_log","ok",0.276787425612847,1.70083811620877,2000,0.276787425612846,1.70083811620877,4.9960036108132e-16
"symsim",265,"pca_raw","ok",0.561368054401212,1.32458589090899,2000,0.561368054401212,1.32458589090899,2.22044604925031e-16
"symsim",265,"pca_shiftedlog","ok",0.380479859948271,1.57419203409461,2000,0.380479859948271,1.57419203409461,3.88578058618805e-16
"symsim",266,"pca_libnorm","ok",0.948842927769059,0.45235858444796,2000,0.948842927769059,0.452358584447962,4.44089209850063e-16
"symsim",266,"pca_log","ok",0.0845019354621313,1.91363326114266,2000,0.0845019354621312,1.91363326114266,1.52655665885959e-16
"symsim",266,"pca_raw","ok",0.919175437326829,0.568593220758639,2000,0.919175437326829,0.568593220758639,3.33066907387547e-16
"symsim",266,"pca_shiftedlog","ok",0.147866474623018,1.84622157432631,2000,0.147866474623019,1.84622157432631,-5.55111512312578e-16
"symsim",267,"pca_libnorm","ok",0.9059655570998,0.613300718734946,2000,0.905965557099799,0.613300718734948,6.66133814775094e-16
"symsim",267,"pca_log","ok",0.0868083780085354,1.91122120330585,2000,0.0868083780085354,1.91122120330585,2.77555756156289e-17
"symsim",267,"pca_raw","ok",0.729769938745958,1.0396731433562,2000,0.729769938745958,1.0396731433562,2.22044604925031e-16
"symsim",267,"pca_shiftedlog","ok",0.292445882356721,1.68232472209533,2000,0.29244588235672,1.68232472209533,9.99200722162641e-16
"symsim",268,"pca_libnorm","ok",0.851018162475843,0.771963308776155,2000,0.851018162475842,0.771963308776156,5.55111512312578e-16
"symsim",268,"pca_log","ok",0.129208187992172,1.86632452912973,2000,0.129208187992172,1.86632452912973,4.44089209850063e-16
"symsim",268,"pca_raw","ok",0.69510351166181,1.10434865570288,2000,0.69510351166181,1.10434865570288,3.33066907387547e-16
"symsim",268,"pca_shiftedlog","ok",0.50469432388308,1.40755913000758,2000,0.504694323883079,1.40755913000758,5.55111512312578e-16
"symsim",269,"pca_libnorm","ok",0.686806260837735,1.11927429911039,2000,0.686806260837735,1.11927429911039,3.33066907387547e-16
"symsim",269,"pca_log","ok",0.302800437136351,1.66996953608579,2000,0.302800437136351,1.66996953608579,-1.66533453693773e-16
"symsim",269,"pca_raw","ok",0.68477457082129,1.12289880074512,2000,0.68477457082129,1.12289880074512,4.44089209850063e-16
"symsim",269,"pca_shiftedlog","ok",0.541611557451374,1.35408780003163,2000,0.541611557451373,1.35408780003163,7.7715611723761e-16
"symsim",270,"pca_libnorm","ok",0.64883726544429,1.18517970714269,2000,0.64883726544429,1.18517970714269,-2.22044604925031e-16
"symsim",270,"pca_log","ok",0.379729176501807,1.57514548343725,2000,0.379729176501807,1.57514548343725,-3.33066907387547e-16
"symsim",270,"pca_raw","ok",0.668068755116994,1.15226949084493,2000,0.668068755116994,1.15226949084493,-2.22044604925031e-16
"symsim",270,"pca_shiftedlog","ok",0.56106981207034,1.32503613223136,2000,0.56106981207034,1.32503613223136,-1.11022302462516e-16
