"run_id","sparsity","depth","dropout","separability","n_cells","n_groups","batch","gene_strategy","clipping","is_null_control"
4911,0.7,2000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4912,0.8,2000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4913,0.9,2000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4914,0.95,2000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4915,0.98,2000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4916,0.7,10000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4917,0.8,10000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4918,0.9,10000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4919,0.95,10000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4920,0.98,10000,"none","medium",200,5,"none","hvg2000","clip99",FALSE
4921,0.7,500,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4922,0.8,500,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4923,0.9,500,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4924,0.95,500,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4925,0.98,500,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4926,0.7,2000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4927,0.8,2000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4928,0.9,2000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4929,0.95,2000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4930,0.98,2000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4931,0.7,10000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4932,0.8,10000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4933,0.9,10000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4934,0.95,10000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4935,0.98,10000,"high","medium",200,5,"none","hvg2000","clip99",FALSE
4936,0.7,500,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4937,0.8,500,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4938,0.9,500,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4939,0.95,500,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4940,0.98,500,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4941,0.7,2000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4942,0.8,2000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4943,0.9,2000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4944,0.95,2000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4945,0.98,2000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4946,0.7,10000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4947,0.8,10000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4948,0.9,10000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4949,0.95,10000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4950,0.98,10000,"low","medium",200,5,"none","hvg2000","clip99",FALSE
4951,0.7,500,"none","high",200,5,"none","hvg2000","clip99",FALSE
4952,0.8,500,"none","high",200,5,"none","hvg2000","clip99",FALSE
4953,0.9,500,"none","high",200,5,"none","hvg2000","clip99",FALSE
4954,0.95,500,"none","high",200,5,"none","hvg2000","clip99",FALSE
4955,0.98,500,"none","high",200,5,"none","hvg2000","clip99",FALSE
4956,0.7,2000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4957,0.8,2000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4958,0.9,2000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4959,0.95,2000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4960,0.98,2000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4961,0.7,10000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4962,0.8,10000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4963,0.9,10000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4964,0.95,10000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4965,0.98,10000,"none","high",200,5,"none","hvg2000","clip99",FALSE
4966,0.7,500,"high","high",200,5,"none","hvg2000","clip99",FALSE
4967,0.8,500,"high","high",200,5,"none","hvg2000","clip99",FALSE
4968,0.9,500,"high","high",200,5,"none","hvg2000","clip99",FALSE
4969,0.95,500,"high","high",200,5,"none","hvg2000","clip99",FALSE
4970,0.98,500,"high","high",200,5,"none","hvg2000","clip99",FALSE
4971,0.7,2000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4972,0.8,2000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4973,0.9,2000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4974,0.95,2000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4975,0.98,2000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4976,0.7,10000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4977,0.8,10000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4978,0.9,10000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4979,0.95,10000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4980,0.98,10000,"high","high",200,5,"none","hvg2000","clip99",FALSE
4981,0.7,500,"low","high",200,5,"none","hvg2000","clip99",FALSE
4982,0.8,500,"low","high",200,5,"none","hvg2000","clip99",FALSE
4983,0.9,500,"low","high",200,5,"none","hvg2000","clip99",FALSE
4984,0.95,500,"low","high",200,5,"none","hvg2000","clip99",FALSE
4985,0.98,500,"low","high",200,5,"none","hvg2000","clip99",FALSE
4986,0.7,2000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4987,0.8,2000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4988,0.9,2000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4989,0.95,2000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4990,0.98,2000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4991,0.7,10000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4992,0.8,10000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4993,0.9,10000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4994,0.95,10000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4995,0.98,10000,"low","high",200,5,"none","hvg2000","clip99",FALSE
4996,0.7,500,"none","low",1000,5,"none","hvg2000","clip99",FALSE
4997,0.8,500,"none","low",1000,5,"none","hvg2000","clip99",FALSE
4998,0.9,500,"none","low",1000,5,"none","hvg2000","clip99",FALSE
4999,0.95,500,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5000,0.98,500,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5001,0.7,2000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5002,0.8,2000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5003,0.9,2000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5004,0.95,2000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5005,0.98,2000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5006,0.7,10000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5007,0.8,10000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5008,0.9,10000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5009,0.95,10000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5010,0.98,10000,"none","low",1000,5,"none","hvg2000","clip99",FALSE
5011,0.7,500,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5012,0.8,500,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5013,0.9,500,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5014,0.95,500,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5015,0.98,500,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5016,0.7,2000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5017,0.8,2000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5018,0.9,2000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5019,0.95,2000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5020,0.98,2000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5021,0.7,10000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5022,0.8,10000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5023,0.9,10000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5024,0.95,10000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5025,0.98,10000,"high","low",1000,5,"none","hvg2000","clip99",FALSE
5026,0.7,500,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5027,0.8,500,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5028,0.9,500,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5029,0.95,500,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5030,0.98,500,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5031,0.7,2000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5032,0.8,2000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5033,0.9,2000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5034,0.95,2000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5035,0.98,2000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5036,0.7,10000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5037,0.8,10000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5038,0.9,10000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5039,0.95,10000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5040,0.98,10000,"low","low",1000,5,"none","hvg2000","clip99",FALSE
5041,0.7,500,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5042,0.8,500,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5043,0.9,500,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5044,0.95,500,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5045,0.98,500,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5046,0.7,2000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5047,0.8,2000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5048,0.9,2000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5049,0.95,2000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5050,0.98,2000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5051,0.7,10000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5052,0.8,10000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5053,0.9,10000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5054,0.95,10000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5055,0.98,10000,"none","medium",1000,5,"none","hvg2000","clip99",FALSE
5056,0.7,500,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5057,0.8,500,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5058,0.9,500,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5059,0.95,500,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5060,0.98,500,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5061,0.7,2000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5062,0.8,2000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5063,0.9,2000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5064,0.95,2000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5065,0.98,2000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5066,0.7,10000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5067,0.8,10000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5068,0.9,10000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5069,0.95,10000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5070,0.98,10000,"high","medium",1000,5,"none","hvg2000","clip99",FALSE
5071,0.7,500,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5072,0.8,500,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5073,0.9,500,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5074,0.95,500,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5075,0.98,500,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5076,0.7,2000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5077,0.8,2000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5078,0.9,2000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5079,0.95,2000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5080,0.98,2000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5081,0.7,10000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5082,0.8,10000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5083,0.9,10000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5084,0.95,10000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5085,0.98,10000,"low","medium",1000,5,"none","hvg2000","clip99",FALSE
5086,0.7,500,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5087,0.8,500,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5088,0.9,500,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5089,0.95,500,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5090,0.98,500,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5091,0.7,2000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5092,0.8,2000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5093,0.9,2000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5094,0.95,2000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5095,0.98,2000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5096,0.7,10000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5097,0.8,10000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5098,0.9,10000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5099,0.95,10000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5100,0.98,10000,"none","high",1000,5,"none","hvg2000","clip99",FALSE
5101,0.7,500,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5102,0.8,500,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5103,0.9,500,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5104,0.95,500,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5105,0.98,500,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5106,0.7,2000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5107,0.8,2000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5108,0.9,2000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5109,0.95,2000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5110,0.98,2000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5111,0.7,10000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5112,0.8,10000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5113,0.9,10000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5114,0.95,10000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5115,0.98,10000,"high","high",1000,5,"none","hvg2000","clip99",FALSE
5116,0.7,500,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5117,0.8,500,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5118,0.9,500,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5119,0.95,500,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5120,0.98,500,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5121,0.7,2000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5122,0.8,2000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5123,0.9,2000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5124,0.95,2000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5125,0.98,2000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5126,0.7,10000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5127,0.8,10000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5128,0.9,10000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5129,0.95,10000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5130,0.98,10000,"low","high",1000,5,"none","hvg2000","clip99",FALSE
5131,0.7,500,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5132,0.8,500,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5133,0.9,500,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5134,0.95,500,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5135,0.98,500,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5136,0.7,2000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5137,0.8,2000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5138,0.9,2000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5139,0.95,2000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5140,0.98,2000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5141,0.7,10000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5142,0.8,10000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5143,0.9,10000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5144,0.95,10000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5145,0.98,10000,"none","low",5000,5,"none","hvg2000","clip99",FALSE
5146,0.7,500,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5147,0.8,500,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5148,0.9,500,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5149,0.95,500,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5150,0.98,500,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5151,0.7,2000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5152,0.8,2000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5153,0.9,2000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5154,0.95,2000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5155,0.98,2000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5156,0.7,10000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5157,0.8,10000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5158,0.9,10000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5159,0.95,10000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5160,0.98,10000,"high","low",5000,5,"none","hvg2000","clip99",FALSE
5161,0.7,500,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5162,0.8,500,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5163,0.9,500,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5164,0.95,500,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5165,0.98,500,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5166,0.7,2000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5167,0.8,2000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5168,0.9,2000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5169,0.95,2000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5170,0.98,2000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5171,0.7,10000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5172,0.8,10000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5173,0.9,10000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5174,0.95,10000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5175,0.98,10000,"low","low",5000,5,"none","hvg2000","clip99",FALSE
5176,0.7,500,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5177,0.8,500,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5178,0.9,500,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5179,0.95,500,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5180,0.98,500,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5181,0.7,2000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5182,0.8,2000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5183,0.9,2000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5184,0.95,2000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5185,0.98,2000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5186,0.7,10000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5187,0.8,10000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5188,0.9,10000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5189,0.95,10000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5190,0.98,10000,"none","medium",5000,5,"none","hvg2000","clip99",FALSE
5191,0.7,500,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5192,0.8,500,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5193,0.9,500,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5194,0.95,500,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5195,0.98,500,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5196,0.7,2000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5197,0.8,2000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5198,0.9,2000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5199,0.95,2000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5200,0.98,2000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5201,0.7,10000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5202,0.8,10000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5203,0.9,10000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5204,0.95,10000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5205,0.98,10000,"high","medium",5000,5,"none","hvg2000","clip99",FALSE
5206,0.7,500,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5207,0.8,500,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5208,0.9,500,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5209,0.95,500,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5210,0.98,500,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5211,0.7,2000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5212,0.8,2000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5213,0.9,2000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5214,0.95,2000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5215,0.98,2000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5216,0.7,10000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5217,0.8,10000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5218,0.9,10000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5219,0.95,10000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5220,0.98,10000,"low","medium",5000,5,"none","hvg2000","clip99",FALSE
5221,0.7,500,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5222,0.8,500,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5223,0.9,500,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5224,0.95,500,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5225,0.98,500,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5226,0.7,2000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5227,0.8,2000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5228,0.9,2000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5229,0.95,2000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5230,0.98,2000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5231,0.7,10000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5232,0.8,10000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5233,0.9,10000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5234,0.95,10000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5235,0.98,10000,"none","high",5000,5,"none","hvg2000","clip99",FALSE
5236,0.7,500,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5237,0.8,500,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5238,0.9,500,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5239,0.95,500,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5240,0.98,500,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5241,0.7,2000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5242,0.8,2000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5243,0.9,2000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5244,0.95,2000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5245,0.98,2000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5246,0.7,10000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5247,0.8,10000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5248,0.9,10000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5249,0.95,10000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5250,0.98,10000,"high","high",5000,5,"none","hvg2000","clip99",FALSE
5251,0.7,500,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5252,0.8,500,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5253,0.9,500,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5254,0.95,500,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5255,0.98,500,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5256,0.7,2000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5257,0.8,2000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5258,0.9,2000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5259,0.95,2000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5260,0.98,2000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5261,0.7,10000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5262,0.8,10000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5263,0.9,10000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5264,0.95,10000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5265,0.98,10000,"low","high",5000,5,"none","hvg2000","clip99",FALSE
5266,0.7,500,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5267,0.8,500,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5268,0.9,500,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5269,0.95,500,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5270,0.98,500,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5271,0.7,2000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5272,0.8,2000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5273,0.9,2000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5274,0.95,2000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5275,0.98,2000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5276,0.7,10000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5277,0.8,10000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5278,0.9,10000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
5279,0.95,10000,"none","low",200,5,"simple","hvg2000","clip99",FALSE
