"mean_abs_log2fc","p90_abs_log2fc","n_groups","status","error_msg","file_path"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00162.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00163.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00164.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00165.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00166.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00167.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00168.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00169.rds"
0.0465100026579632,0.0952018467175901,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00170.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00171.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00172.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00173.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00174.rds"
0.140296774403072,0.339714123226836,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00175.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00176.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00177.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00178.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00179.rds"
0.321297007443796,0.742730887996912,2,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00180.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00181.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00182.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00183.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00184.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00185.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00186.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00187.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00188.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00189.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00190.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00191.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00192.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00193.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00194.rds"
0.479589575871244,1.168422028796,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00195.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00196.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00197.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00198.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00199.rds"
0.070403605870968,0.154439036714453,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00200.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00201.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00202.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00203.rds"
0.21257497207368,0.519930151036192,4,"ok",NA,"data/simulated/sce/scdesign3/scdesign3_sce_run_00204.rds"
