"method","source","run_id","replicate","sparsity","n_cells","embedding_dim","ari_vs_random","ch_index","ch_noise_95pct","phantom_flag_ari","phantom_flag_ch_literal","phantom_flag_ch_relative","phantom_flag_any_relative","status","error_msg"
"pca_shiftedlog","symsim",10937,1,0.8,1000,30,0.00186728337280506,53.4291418898735,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10938,2,0.9,1000,30,-0.00104746222984988,74.9022171200974,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10938,3,0.9,1000,30,0.000634156463097816,65.7737923690751,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10938,1,0.9,1000,30,7.99245714654062e-05,69.4323304573712,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10939,2,0.95,1000,30,-0.000891882713014479,77.8577695276365,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10939,3,0.95,1000,30,0.000736697209239678,67.1557277518462,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10939,1,0.95,1000,30,-0.00124199135932937,73.770344602077,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10940,2,0.98,1000,30,0.00100316608706353,88.512632959324,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10940,3,0.98,1000,30,0.000454590823868581,79.0444071939924,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_shiftedlog","symsim",10940,1,0.98,1000,30,0.000325254296380407,83.4360729755433,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","splatter",10936,2,0.7,1000,30,-0.0005615783143737,21.5987114075615,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10936,3,0.7,1000,30,-0.000301369468075719,21.3838300357934,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10936,1,0.7,1000,30,0.00046483333979352,21.4929876735869,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10937,2,0.8,1000,30,-0.000911581419436071,21.659179415983,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10937,3,0.8,1000,30,-0.00156679944567735,21.7898103483209,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10937,1,0.8,1000,30,-0.000713005596821056,21.3362508540194,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10938,2,0.9,1000,30,0.000844917737820084,21.3173445220785,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10938,3,0.9,1000,30,0.00352761038722303,23.5901289306904,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10938,1,0.9,1000,30,-0.00157025000753215,21.1717383780339,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10939,2,0.95,1000,30,-0.000427681233674109,20.9647666627349,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10939,3,0.95,1000,30,-0.00176464781547054,20.3618746110674,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10939,1,0.95,1000,30,-0.00118600700031886,20.3015867798557,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10940,2,0.98,1000,30,-0.000549921005715368,20.413355854089,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10940,3,0.98,1000,30,0.000264460009062257,23.6321310784245,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","splatter",10940,1,0.98,1000,30,6.25965268844779e-05,28.4835629187922,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10936,2,0.7,1000,30,-3.63515735535674e-05,34.9892688070903,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10936,3,0.7,1000,30,0.00255943372862623,34.7000831164943,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10936,1,0.7,1000,30,0.000289958035943034,37.4521121388172,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10937,2,0.8,1000,30,-0.000816756502983984,31.6932685041893,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10937,3,0.8,1000,30,-0.00103404842309608,29.8188551060849,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10937,1,0.8,1000,30,-0.000842320969921485,31.2801262151454,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10938,2,0.9,1000,30,0.00107802925612617,27.5556359147639,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","scdesign3",10938,3,0.9,1000,30,-0.000432329759272641,26.5628182292653,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_sctransform_v2","scdesign3",10938,1,0.9,1000,30,-0.000228169662053109,32.5696915332076,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10939,2,0.95,1000,30,-2.65552403802393e-05,29.0672546028243,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10939,3,0.95,1000,30,0.00180675548370779,31.0464974729893,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10939,1,0.95,1000,30,0.000195085895824036,35.1705268242118,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10940,2,0.98,1000,30,-0.000609599262004547,27.8982487740016,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10940,3,0.98,1000,30,-1.15721988912725e-05,28.6823069677742,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","scdesign3",10940,1,0.98,1000,30,-0.000405813023862568,28.0831497013574,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10936,2,0.7,1000,30,0.00420619615564598,53.027890536776,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10936,3,0.7,1000,30,-0.0017900112200865,50.7299762862355,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10936,1,0.7,1000,30,-0.0010283006230263,66.4201479475523,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10937,2,0.8,1000,30,0.00165330015549219,55.7029558757458,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10937,3,0.8,1000,30,0.00215518526596019,41.1620965080791,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10937,1,0.8,1000,30,-0.000857245293492491,65.4540230087991,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10938,2,0.9,1000,30,0.00665622046397412,55.2177108874268,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10938,3,0.9,1000,30,0.00217102839419611,37.5467147405564,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10938,1,0.9,1000,30,-0.000317485335768014,69.8294913272896,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10939,2,0.95,1000,30,0.00554623722131071,48.2911245087283,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10939,3,0.95,1000,30,-0.000982924831453595,33.2670946015329,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10939,1,0.95,1000,30,0.00153327624784793,62.02894841045,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10940,2,0.98,1000,30,0.000161516703664806,51.7470672147317,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10940,3,0.98,1000,30,-0.000591423311852288,31.6157181207554,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_sctransform_v2","symsim",10940,1,0.98,1000,30,0.00239096526414964,62.2889007101776,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10936,1,0.7,1000,30,0.000119569209998648,727.945959381232,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10936,2,0.7,1000,30,-0.000912820978701863,107.340216605536,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10936,3,0.7,1000,30,-0.0004210878878058,130.79095528941,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10937,1,0.8,1000,30,-0.00125005529440958,111.418146908966,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10937,2,0.8,1000,30,-0.00083510502514549,97.8317425281871,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10937,3,0.8,1000,30,0.000575666809684337,90.3294135012462,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10938,1,0.9,1000,30,-0.000950296800141562,465.023763929387,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10938,2,0.9,1000,30,0.00609874612295457,146.681305096479,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10938,3,0.9,1000,30,-0.00167570520943315,303.498063616129,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10939,1,0.95,1000,30,-0.000623559411153292,25.6931283679796,27.7877163071996,FALSE,TRUE,FALSE,FALSE,"ok",NA
"pca_glmpca","splatter",10939,2,0.95,1000,30,0.0020789759284767,90.2389163012213,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10939,3,0.95,1000,30,0.00399984040572141,37.9107099430246,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10940,1,0.98,1000,30,0.000668431040779323,42.3692372313571,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10940,2,0.98,1000,30,-0.00146011447602096,52.1798321840562,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","splatter",10940,3,0.98,1000,30,0.0011997444301242,47.6552545032498,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10936,1,0.7,1000,30,-0.000386793347082334,132.525073241193,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10936,2,0.7,1000,30,-0.000144089451236759,104.166063738736,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10936,3,0.7,1000,30,1.79805189553231e-05,989.541425078683,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10937,1,0.8,1000,30,-0.000887824263434237,39.4616563305368,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10937,2,0.8,1000,30,-0.000836772534876403,31.3548985401899,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10937,3,0.8,1000,30,9.74397043625307e-05,212.381432768062,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10938,1,0.9,1000,30,0.0016282259141471,43.6677997207624,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10938,2,0.9,1000,30,0.000105214745023894,83.8435921488998,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10938,3,0.9,1000,30,-0.000802399572615744,128.315911441249,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10939,1,0.95,1000,30,-0.00085518024021565,125.524895001101,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10939,2,0.95,1000,30,0.00117666764872808,259.293442187114,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10939,3,0.95,1000,30,0.000558842579693924,375.096617131423,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10940,1,0.98,1000,30,0.000279593883692012,8442.84649667148,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10940,2,0.98,1000,30,-0.000519685918010231,11547.2194008068,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","scdesign3",10940,3,0.98,1000,30,-0.000789530099488218,8985.54730043429,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10936,1,0.7,1000,30,0.000535177413286761,418.153437316165,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10936,2,0.7,1000,30,0.00433969029026844,1078.11786448087,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10936,3,0.7,1000,30,-0.000498911236659422,39.115799058411,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10937,1,0.8,1000,30,0.00255820204548509,487.948098319011,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10937,2,0.8,1000,30,0.00421401513727883,81.3215413456956,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10937,3,0.8,1000,30,0.000207132574505965,897.159432762647,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10938,1,0.9,1000,30,-0.00156939498636879,1622.9731319312,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10938,2,0.9,1000,30,-0.000415821715088454,1120.94226754194,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10938,3,0.9,1000,30,0.00159346751418491,1301.84102808791,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10939,1,0.95,1000,30,0.0015028489365273,185.661437536317,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10939,2,0.95,1000,30,-7.70690616054515e-05,280.368528161173,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10939,3,0.95,1000,30,0.00131224432344748,109.087932403876,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10940,1,0.98,1000,30,-0.000271105951944988,521.725449122563,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10940,2,0.98,1000,30,0.0011541651562652,591.929293009378,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
"pca_glmpca","symsim",10940,3,0.98,1000,30,0.000618057451615045,304.4875288175,27.7877163071996,FALSE,TRUE,TRUE,TRUE,"ok",NA
