"pre_pca_signal_fraction","post_pca_signal_fraction","ratio","over_smoothing_flag","status","error_msg","method","file_path","target_band","mean_abs_log2fc"
0.0306269245075685,0.0344714623902672,1.12552804254794,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00194.rds","0.50",0.479589575871244
0.024105948382153,0.031037617661016,1.28755015853245,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00194.rds","0.50",0.479589575871244
0.00846241695386053,0.0156473655522717,1.84904213980303,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00194.rds","0.50",0.479589575871244
0.0122469455499989,0.0183160906628866,1.49556398271799,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00194.rds","0.50",0.479589575871244
0.017378025997993,0.018908868217258,1.08809068529658,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00195.rds","0.50",0.479589575871244
0.0125256773667741,0.0149379227269325,1.19258402476158,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00195.rds","0.50",0.479589575871244
0.00535104748853531,0.00494375769338066,0.923885968863614,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00195.rds","0.50",0.479589575871244
0.00733852789010035,0.00669928586412479,0.912892335418131,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00195.rds","0.50",0.479589575871244
0.120186569286879,0.139911938680973,1.16412290916642,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00201.rds","0.25",0.21257497207368
0.107839166454411,0.149888981794837,1.38993082683185,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00201.rds","0.25",0.21257497207368
0.0426968117670502,0.243984842665585,5.71435740909048,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00201.rds","0.25",0.21257497207368
0.0674445730081313,0.246169991320098,3.64995996476128,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00201.rds","0.25",0.21257497207368
0.0802108554597886,0.0909764746395854,1.13421648626094,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00202.rds","0.25",0.21257497207368
0.0685061868889218,0.0908109690105182,1.32558785030266,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00202.rds","0.25",0.21257497207368
0.0321092721995654,0.164557981704584,5.12493651932761,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00202.rds","0.25",0.21257497207368
0.0477220790394577,0.139554921169883,2.92432609766426,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00202.rds","0.25",0.21257497207368
0.0478759694991065,0.0531177209579652,1.10948606396277,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00203.rds","0.25",0.21257497207368
0.0401129143683238,0.0507152045672646,1.264311141833,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00203.rds","0.25",0.21257497207368
0.021044536575755,0.0889215468382379,4.22539819388005,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00203.rds","0.25",0.21257497207368
0.0291943854962501,0.0695733612617788,2.3831075763083,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00203.rds","0.25",0.21257497207368
0.0313927712854971,0.0338411315416485,1.07799121122137,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00204.rds","0.25",0.21257497207368
0.0236710008090081,0.0283223656246492,1.19650055581389,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00204.rds","0.25",0.21257497207368
0.0132575802444558,0.0432146097405952,3.25961517439559,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00204.rds","0.25",0.21257497207368
0.0177682142757238,0.0321710989108047,1.81059831964989,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00204.rds","0.25",0.21257497207368
0.0161250580401317,0.0168466033836469,1.04474683698623,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00205.rds","0.25",0.21257497207368
0.0122512086182725,0.0132160443653391,1.07875433168509,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00205.rds","0.25",0.21257497207368
0.00821137565090898,0.012753839960203,1.5531916334617,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00205.rds","0.25",0.21257497207368
0.0100142939476189,0.00776163645658729,0.775055784979504,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00205.rds","0.25",0.21257497207368
0.102305403188056,0.126681866659389,1.23827151559654,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00206.rds","0.50",0.479589575871244
0.0800811238901588,0.122997718253412,1.53591398669828,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00206.rds","0.50",0.479589575871244
0.0219965418113618,0.119293650602021,5.42329115299397,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00206.rds","0.50",0.479589575871244
0.0353919303038407,0.142972031808024,4.0396788358421,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00206.rds","0.50",0.479589575871244
0.0659803171257879,0.0763000991260588,1.15640697786579,FALSE,"ok",NA,"pca_raw","data/simulated/sce/scdesign3/scdesign3_sce_run_00207.rds","0.50",0.479589575871244
0.05697678260933,0.0814255579468325,1.42910066553142,FALSE,"ok",NA,"pca_libnorm","data/simulated/sce/scdesign3/scdesign3_sce_run_00207.rds","0.50",0.479589575871244
0.0163010798139224,0.0704131495868734,4.31953897475767,FALSE,"ok",NA,"pca_log","data/simulated/sce/scdesign3/scdesign3_sce_run_00207.rds","0.50",0.479589575871244
0.0256051561514882,0.0784660061965634,3.06446114729133,FALSE,"ok",NA,"pca_shiftedlog","data/simulated/sce/scdesign3/scdesign3_sce_run_00207.rds","0.50",0.479589575871244
