"file_path","method","source","run_id","replicate","sparsity","seed"
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10936_sctpca.rds","pca_sctransform_v2","scdesign3",10936,1,0.7,10936
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10937_rep2_sctpca.rds","pca_sctransform_v2","scdesign3",10937,2,0.8,110937
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10937_rep3_sctpca.rds","pca_sctransform_v2","scdesign3",10937,3,0.8,210937
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10937_sctpca.rds","pca_sctransform_v2","scdesign3",10937,1,0.8,10937
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10938_rep2_sctpca.rds","pca_sctransform_v2","scdesign3",10938,2,0.9,110938
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10938_rep3_sctpca.rds","pca_sctransform_v2","scdesign3",10938,3,0.9,210938
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10938_sctpca.rds","pca_sctransform_v2","scdesign3",10938,1,0.9,10938
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10939_rep2_sctpca.rds","pca_sctransform_v2","scdesign3",10939,2,0.95,110939
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10939_rep3_sctpca.rds","pca_sctransform_v2","scdesign3",10939,3,0.95,210939
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10939_sctpca.rds","pca_sctransform_v2","scdesign3",10939,1,0.95,10939
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10940_rep2_sctpca.rds","pca_sctransform_v2","scdesign3",10940,2,0.98,110940
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10940_rep3_sctpca.rds","pca_sctransform_v2","scdesign3",10940,3,0.98,210940
"data/processed/pca_sctransform_v2/simulated/scdesign3/scdesign3_sce_run_10940_sctpca.rds","pca_sctransform_v2","scdesign3",10940,1,0.98,10940
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10936_rep2_sctpca.rds","pca_sctransform_v2","symsim",10936,2,0.7,110936
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10936_rep3_sctpca.rds","pca_sctransform_v2","symsim",10936,3,0.7,210936
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10936_sctpca.rds","pca_sctransform_v2","symsim",10936,1,0.7,10936
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10937_rep2_sctpca.rds","pca_sctransform_v2","symsim",10937,2,0.8,110937
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10937_rep3_sctpca.rds","pca_sctransform_v2","symsim",10937,3,0.8,210937
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10937_sctpca.rds","pca_sctransform_v2","symsim",10937,1,0.8,10937
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10938_rep2_sctpca.rds","pca_sctransform_v2","symsim",10938,2,0.9,110938
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10938_rep3_sctpca.rds","pca_sctransform_v2","symsim",10938,3,0.9,210938
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10938_sctpca.rds","pca_sctransform_v2","symsim",10938,1,0.9,10938
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10939_rep2_sctpca.rds","pca_sctransform_v2","symsim",10939,2,0.95,110939
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10939_rep3_sctpca.rds","pca_sctransform_v2","symsim",10939,3,0.95,210939
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10939_sctpca.rds","pca_sctransform_v2","symsim",10939,1,0.95,10939
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10940_rep2_sctpca.rds","pca_sctransform_v2","symsim",10940,2,0.98,110940
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10940_rep3_sctpca.rds","pca_sctransform_v2","symsim",10940,3,0.98,210940
"data/processed/pca_sctransform_v2/simulated/symsim/symsim_sce_run_10940_sctpca.rds","pca_sctransform_v2","symsim",10940,1,0.98,10940
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10936_glmpca.rds","pca_glmpca","splatter",10936,1,0.7,10936
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10936_rep2_glmpca.rds","pca_glmpca","splatter",10936,2,0.7,110936
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10936_rep3_glmpca.rds","pca_glmpca","splatter",10936,3,0.7,210936
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10937_glmpca.rds","pca_glmpca","splatter",10937,1,0.8,10937
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10937_rep2_glmpca.rds","pca_glmpca","splatter",10937,2,0.8,110937
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10937_rep3_glmpca.rds","pca_glmpca","splatter",10937,3,0.8,210937
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10938_glmpca.rds","pca_glmpca","splatter",10938,1,0.9,10938
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10938_rep2_glmpca.rds","pca_glmpca","splatter",10938,2,0.9,110938
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10938_rep3_glmpca.rds","pca_glmpca","splatter",10938,3,0.9,210938
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10939_glmpca.rds","pca_glmpca","splatter",10939,1,0.95,10939
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10939_rep2_glmpca.rds","pca_glmpca","splatter",10939,2,0.95,110939
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10939_rep3_glmpca.rds","pca_glmpca","splatter",10939,3,0.95,210939
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10940_glmpca.rds","pca_glmpca","splatter",10940,1,0.98,10940
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10940_rep2_glmpca.rds","pca_glmpca","splatter",10940,2,0.98,110940
"data/processed/pca_glmpca/simulated/splatter/splatter_sce_run_10940_rep3_glmpca.rds","pca_glmpca","splatter",10940,3,0.98,210940
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10936_glmpca.rds","pca_glmpca","scdesign3",10936,1,0.7,10936
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10936_rep2_glmpca.rds","pca_glmpca","scdesign3",10936,2,0.7,110936
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10936_rep3_glmpca.rds","pca_glmpca","scdesign3",10936,3,0.7,210936
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10937_glmpca.rds","pca_glmpca","scdesign3",10937,1,0.8,10937
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10937_rep2_glmpca.rds","pca_glmpca","scdesign3",10937,2,0.8,110937
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10937_rep3_glmpca.rds","pca_glmpca","scdesign3",10937,3,0.8,210937
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10938_glmpca.rds","pca_glmpca","scdesign3",10938,1,0.9,10938
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10938_rep2_glmpca.rds","pca_glmpca","scdesign3",10938,2,0.9,110938
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10938_rep3_glmpca.rds","pca_glmpca","scdesign3",10938,3,0.9,210938
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10939_glmpca.rds","pca_glmpca","scdesign3",10939,1,0.95,10939
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10939_rep2_glmpca.rds","pca_glmpca","scdesign3",10939,2,0.95,110939
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10939_rep3_glmpca.rds","pca_glmpca","scdesign3",10939,3,0.95,210939
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10940_glmpca.rds","pca_glmpca","scdesign3",10940,1,0.98,10940
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10940_rep2_glmpca.rds","pca_glmpca","scdesign3",10940,2,0.98,110940
"data/processed/pca_glmpca/simulated/scdesign3/scdesign3_sce_run_10940_rep3_glmpca.rds","pca_glmpca","scdesign3",10940,3,0.98,210940
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10936_glmpca.rds","pca_glmpca","symsim",10936,1,0.7,10936
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10936_rep2_glmpca.rds","pca_glmpca","symsim",10936,2,0.7,110936
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10936_rep3_glmpca.rds","pca_glmpca","symsim",10936,3,0.7,210936
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10937_glmpca.rds","pca_glmpca","symsim",10937,1,0.8,10937
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10937_rep2_glmpca.rds","pca_glmpca","symsim",10937,2,0.8,110937
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10937_rep3_glmpca.rds","pca_glmpca","symsim",10937,3,0.8,210937
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10938_glmpca.rds","pca_glmpca","symsim",10938,1,0.9,10938
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10938_rep2_glmpca.rds","pca_glmpca","symsim",10938,2,0.9,110938
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10938_rep3_glmpca.rds","pca_glmpca","symsim",10938,3,0.9,210938
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10939_glmpca.rds","pca_glmpca","symsim",10939,1,0.95,10939
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10939_rep2_glmpca.rds","pca_glmpca","symsim",10939,2,0.95,110939
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10939_rep3_glmpca.rds","pca_glmpca","symsim",10939,3,0.95,210939
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10940_glmpca.rds","pca_glmpca","symsim",10940,1,0.98,10940
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10940_rep2_glmpca.rds","pca_glmpca","symsim",10940,2,0.98,110940
"data/processed/pca_glmpca/simulated/symsim/symsim_sce_run_10940_rep3_glmpca.rds","pca_glmpca","symsim",10940,3,0.98,210940
