"timestamp","file_path","status","msg"
"2026-08-12 07:36:36.107645","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08856_rawpca.rds","done",""
"2026-08-12 07:36:38.438965","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08857_rawpca.rds","done",""
"2026-08-12 07:36:40.111218","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08858_rawpca.rds","done",""
"2026-08-12 07:36:41.653486","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08859_rawpca.rds","done",""
"2026-08-12 07:36:43.173599","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08860_rawpca.rds","done",""
"2026-08-12 07:36:47.417516","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08861_rawpca.rds","done",""
"2026-08-12 07:36:51.172285","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08862_rawpca.rds","done",""
"2026-08-12 07:36:53.909472","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08863_rawpca.rds","done",""
"2026-08-12 07:36:56.231694","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08864_rawpca.rds","done",""
"2026-08-12 07:36:58.642548","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08865_rawpca.rds","done",""
"2026-08-12 07:37:00.798768","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08866_rawpca.rds","done",""
"2026-08-12 07:37:02.967083","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08867_rawpca.rds","done",""
"2026-08-12 07:37:05.026677","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08868_rawpca.rds","done",""
"2026-08-12 07:37:06.654105","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08869_rawpca.rds","done",""
"2026-08-12 07:37:08.135694","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08870_rawpca.rds","done",""
"2026-08-12 07:37:11.34576","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08871_rawpca.rds","done",""
"2026-08-12 07:37:13.977617","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08872_rawpca.rds","done",""
"2026-08-12 07:37:16.436049","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08873_rawpca.rds","done",""
"2026-08-12 07:37:18.466868","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08874_rawpca.rds","done",""
"2026-08-12 07:37:20.155436","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08875_rawpca.rds","done",""
"2026-08-12 07:37:25.836424","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08876_rawpca.rds","done",""
"2026-08-12 07:37:31.117348","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08877_rawpca.rds","done",""
"2026-08-12 07:37:35.079247","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08878_rawpca.rds","done",""
"2026-08-12 07:37:38.192264","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08879_rawpca.rds","done",""
"2026-08-12 07:37:40.738079","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08880_rawpca.rds","done",""
"2026-08-12 07:37:41.9536","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08881_rawpca.rds","done",""
"2026-08-12 07:37:43.153186","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08882_rawpca.rds","done",""
"2026-08-12 07:37:44.465579","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08883_rawpca.rds","done",""
"2026-08-12 07:37:46.050171","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08884_rawpca.rds","done",""
"2026-08-12 07:37:47.270014","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08885_rawpca.rds","done",""
"2026-08-12 07:37:48.453227","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08886_rawpca.rds","done",""
"2026-08-12 07:37:49.576236","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08887_rawpca.rds","done",""
"2026-08-12 07:37:50.666109","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08888_rawpca.rds","done",""
"2026-08-12 07:37:51.857313","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08889_rawpca.rds","done",""
"2026-08-12 07:37:53.172004","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08890_rawpca.rds","done",""
"2026-08-12 07:37:55.030932","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08891_rawpca.rds","done",""
"2026-08-12 07:37:56.714314","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08892_rawpca.rds","done",""
"2026-08-12 07:37:58.121742","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08893_rawpca.rds","done",""
"2026-08-12 07:37:59.517483","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08894_rawpca.rds","done",""
"2026-08-12 07:38:00.748802","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08895_rawpca.rds","done",""
"2026-08-12 07:38:02.397637","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08896_rawpca.rds","done",""
"2026-08-12 07:38:04.01393","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08897_rawpca.rds","done",""
"2026-08-12 07:38:05.568345","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08898_rawpca.rds","done",""
"2026-08-12 07:38:06.986903","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08899_rawpca.rds","done",""
"2026-08-12 07:38:08.30093","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08900_rawpca.rds","done",""
"2026-08-12 07:38:10.127967","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08901_rawpca.rds","done",""
"2026-08-12 07:38:12.514193","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08902_rawpca.rds","done",""
"2026-08-12 07:38:13.987395","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08903_rawpca.rds","done",""
"2026-08-12 07:38:15.455987","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08904_rawpca.rds","done",""
"2026-08-12 07:38:17.057701","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08905_rawpca.rds","done",""
"2026-08-12 07:38:20.123776","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08906_rawpca.rds","done",""
"2026-08-12 07:38:23.726028","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08907_rawpca.rds","done",""
"2026-08-12 07:38:26.165158","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08908_rawpca.rds","done",""
"2026-08-12 07:38:28.362273","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08909_rawpca.rds","done",""
"2026-08-12 07:38:29.779544","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08910_rawpca.rds","done",""
"2026-08-12 07:38:30.881238","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08911_rawpca.rds","done",""
"2026-08-12 07:38:31.810555","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08912_rawpca.rds","done",""
"2026-08-12 07:38:32.740736","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08913_rawpca.rds","done",""
"2026-08-12 07:38:33.525304","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08914_rawpca.rds","done",""
"2026-08-12 07:38:34.228215","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08915_rawpca.rds","done",""
"2026-08-12 07:38:35.331921","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08916_rawpca.rds","done",""
"2026-08-12 07:38:36.458676","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08917_rawpca.rds","done",""
"2026-08-12 07:38:37.40897","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08918_rawpca.rds","done",""
"2026-08-12 07:38:38.133957","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08919_rawpca.rds","done",""
"2026-08-12 07:38:38.877729","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08920_rawpca.rds","done",""
"2026-08-12 07:38:39.972765","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08921_rawpca.rds","done",""
"2026-08-12 07:38:40.797378","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08922_rawpca.rds","done",""
"2026-08-12 07:38:41.934636","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08923_rawpca.rds","done",""
"2026-08-12 07:38:42.67186","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08924_rawpca.rds","done",""
"2026-08-12 07:38:43.849643","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08925_rawpca.rds","done",""
"2026-08-12 07:38:44.596262","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08926_rawpca.rds","done",""
"2026-08-12 07:38:45.59703","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08927_rawpca.rds","done",""
"2026-08-12 07:38:46.366809","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08928_rawpca.rds","done",""
"2026-08-12 07:38:46.999156","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08929_rawpca.rds","done",""
"2026-08-12 07:38:47.627863","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08930_rawpca.rds","done",""
"2026-08-12 07:38:48.336469","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08931_rawpca.rds","done",""
"2026-08-12 07:38:49.070758","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08932_rawpca.rds","done",""
"2026-08-12 07:38:49.899503","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08933_rawpca.rds","done",""
"2026-08-12 07:38:50.643618","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08934_rawpca.rds","done",""
"2026-08-12 07:38:51.21264","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08935_rawpca.rds","done",""
"2026-08-12 07:38:52.03","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08936_rawpca.rds","done",""
"2026-08-12 07:38:53.092984","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08937_rawpca.rds","done",""
"2026-08-12 07:38:53.750515","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08938_rawpca.rds","done",""
"2026-08-12 07:38:54.382657","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08939_rawpca.rds","done",""
"2026-08-12 07:38:55.297481","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08940_rawpca.rds","done",""
"2026-08-12 07:38:56.085196","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08941_rawpca.rds","done",""
"2026-08-12 07:38:57.245959","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08942_rawpca.rds","done",""
"2026-08-12 07:38:57.891965","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08943_rawpca.rds","done",""
"2026-08-12 07:38:58.557932","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08944_rawpca.rds","done",""
"2026-08-12 07:38:59.478518","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08945_rawpca.rds","done",""
"2026-08-12 07:39:00.264115","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08946_rawpca.rds","done",""
"2026-08-12 07:39:01.138326","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08947_rawpca.rds","done",""
"2026-08-12 07:39:02.049708","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08948_rawpca.rds","done",""
"2026-08-12 07:39:02.760444","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08949_rawpca.rds","done",""
"2026-08-12 07:39:03.517127","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08950_rawpca.rds","done",""
"2026-08-12 07:39:04.374025","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08951_rawpca.rds","done",""
"2026-08-12 07:39:05.15304","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08952_rawpca.rds","done",""
"2026-08-12 07:39:05.907465","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08953_rawpca.rds","done",""
"2026-08-12 07:39:06.779894","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08954_rawpca.rds","done",""
"2026-08-12 07:39:07.440765","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08955_rawpca.rds","done",""
"2026-08-12 07:39:08.868556","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08956_rawpca.rds","done",""
"2026-08-12 07:39:09.916798","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08957_rawpca.rds","done",""
"2026-08-12 07:39:10.921965","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08958_rawpca.rds","done",""
"2026-08-12 07:39:11.646557","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08959_rawpca.rds","done",""
"2026-08-12 07:39:12.487158","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08960_rawpca.rds","done",""
"2026-08-12 07:39:13.443516","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08961_rawpca.rds","done",""
"2026-08-12 07:39:14.240267","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08962_rawpca.rds","done",""
"2026-08-12 07:39:15.07232","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08963_rawpca.rds","done",""
"2026-08-12 07:39:15.847653","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08964_rawpca.rds","done",""
"2026-08-12 07:39:16.577428","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08965_rawpca.rds","done",""
"2026-08-12 07:39:17.744969","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08966_rawpca.rds","done",""
"2026-08-12 07:39:18.612865","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08967_rawpca.rds","done",""
"2026-08-12 07:39:19.482369","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08968_rawpca.rds","done",""
"2026-08-12 07:39:20.265675","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08969_rawpca.rds","done",""
"2026-08-12 07:39:20.951272","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08970_rawpca.rds","done",""
"2026-08-12 07:39:21.675029","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08971_rawpca.rds","done",""
"2026-08-12 07:39:22.477058","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08972_rawpca.rds","done",""
"2026-08-12 07:39:23.091809","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08973_rawpca.rds","done",""
"2026-08-12 07:39:23.933396","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08974_rawpca.rds","done",""
"2026-08-12 07:39:24.627625","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08975_rawpca.rds","done",""
"2026-08-12 07:39:25.33508","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08976_rawpca.rds","done",""
"2026-08-12 07:39:25.997873","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08977_rawpca.rds","done",""
"2026-08-12 07:39:26.730429","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08978_rawpca.rds","done",""
"2026-08-12 07:39:27.298588","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08979_rawpca.rds","done",""
"2026-08-12 07:39:28.050548","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08980_rawpca.rds","done",""
"2026-08-12 07:39:28.740589","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08981_rawpca.rds","done",""
"2026-08-12 07:39:29.555393","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08982_rawpca.rds","done",""
"2026-08-12 07:39:30.282437","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08983_rawpca.rds","done",""
"2026-08-12 07:39:31.055935","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08984_rawpca.rds","done",""
"2026-08-12 07:39:31.730956","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08985_rawpca.rds","done",""
"2026-08-12 07:39:32.557629","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08986_rawpca.rds","done",""
"2026-08-12 07:39:33.34709","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08987_rawpca.rds","done",""
"2026-08-12 07:39:34.089007","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08988_rawpca.rds","done",""
"2026-08-12 07:39:35.107345","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08989_rawpca.rds","done",""
"2026-08-12 07:39:35.877612","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08990_rawpca.rds","done",""
"2026-08-12 07:39:36.627977","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08991_rawpca.rds","done",""
"2026-08-12 07:39:37.480267","data/processed/pca_raw/simulated/splatter/splatter_sce_run_08992_rawpca.rds","done",""
